review_id,beer_id,state,gender,state_id
1028,49,California,Male,4
1029,49,Arizona,Male,2
1030,49,Arizona,Other,2
1031,49,Michigan,Other,22
1032,49,Pennsylvania,Male,38
1033,50,North Carolina,Male,33
1034,50,California,Male,4
1035,50,New York,Male,32
1036,50,California,Male,4
1037,50,Connecticut,Male,6
1038,50,Tennessee,Male,42
1039,50,New Jersey,Other,30
1040,50,Massachusetts,Male,21
1041,50,Wisconsin,Male,49
1042,50,Illinois,Male,13
1043,50,New York,Male,32
1045,50,Massachusetts,Male,21
1046,50,Rhode Island,Male,39
1047,50,Kentucky,Male,17
1048,50,Michigan,Male,22
1049,50,Alabama,Male,0
1050,50,New York,Male,32
1051,50,Texas,Other,43
1052,51,Ohio,Female,35
1053,51,Maryland,Male,20
1054,51,Ohio,Male,35
1055,51,Connecticut,Male,6
1056,51,New York,Other,32
1057,51,California,Male,4
1058,51,Maine,Male,19
1059,51,Wisconsin,Male,49
1060,51,Pennsylvania,Male,38
1061,51,California,Male,4
1062,51,Pennsylvania,Male,38
1063,51,Texas,Other,43
1064,51,New Jersey,Other,30
1065,51,New Jersey,Other,30
1066,51,Missouri,Male,25
1067,51,California,Male,4
1068,51,Massachusetts,Male,21
1069,51,New Jersey,Male,30
1070,51,Texas,Male,43
1071,51,Ohio,Male,35
1072,52,New York,Other,32
1073,52,New York,Male,32
1074,52,New Hampshire,Male,29
1075,52,Massachusetts,Male,21
1076,52,California,Male,4
1077,52,California,Male,4
1078,52,Pennsylvania,Male,38
1079,52,New Jersey,Other,30
1080,52,Nevada,Male,28
1081,52,California,Male,4
1082,52,Massachusetts,Male,21
1083,52,Pennsylvania,Male,38
1084,52,Massachusetts,Male,21
1085,52,South Carolina,Male,40
1086,52,Massachusetts,Other,21
1087,52,California,Other,4
1088,52,New Jersey,Other,30
1089,52,Pennsylvania,Male,38
1090,52,New York,Male,32
1091,53,Texas,Male,43
1092,53,Idaho,Male,12
1093,53,Ohio,Male,35
1094,53,Minnesota,Male,23
1096,53,Massachusetts,Male,21
1097,53,Pennsylvania,Male,38
1098,53,Massachusetts,Male,21
1099,53,Massachusetts,Male,21
1100,53,New York,Male,32
1102,53,Georgia,Male,10
1103,53,Colorado,Male,5
1104,53,Massachusetts,Male,21
1106,53,Virginia,Male,46
1108,53,Maryland,Male,20
1109,53,Massachusetts,Other,21
1110,53,Massachusetts,Other,21
1112,53,New Jersey,Male,30
1113,53,Vermont,Other,45
1114,54,Colorado,Male,5
1115,54,Minnesota,Male,23
1116,54,South Carolina,Male,40
1117,54,West Virginia,Male,48
1118,54,Ohio,Male,35
1119,54,New Hampshire,Male,29
1120,54,Maryland,Male,20
1121,54,Massachusetts,Male,21
1122,54,Ohio,Male,35
1124,54,Indiana,Other,14
1125,54,Massachusetts,Male,21
1126,54,Massachusetts,Male,21
1127,54,Massachusetts,Male,21
1128,54,California,Male,4
1129,54,Massachusetts,Male,21
1130,54,Idaho,Male,12
1131,54,Michigan,Other,22
1133,54,Massachusetts,Male,21
1135,55,Texas,Male,43
1136,55,Washington,Male,47
1137,55,New York,Male,32
1138,55,Massachusetts,Male,21
1140,55,California,Male,4
1141,55,New York,Male,32
1142,55,Massachusetts,Male,21
1143,55,Vermont,Male,45
1144,55,California,Other,4
1146,55,Illinois,Male,13
1147,55,Wisconsin,Male,49
1148,55,Illinois,Male,13
1150,55,Rhode Island,Male,39
1151,55,Florida,Male,9
1152,55,Massachusetts,Male,21
1153,55,Massachusetts,Male,21
1154,55,Florida,Male,9
1156,55,North Carolina,Male,33
1157,56,Delaware,Male,7
1158,56,Illinois,Male,13
1159,56,Rhode Island,Male,39
1160,56,Missouri,Male,25
1161,56,Minnesota,Male,23
1162,56,Ohio,Male,35
1163,56,Massachusetts,Male,21
1164,56,Indiana,Male,14
1165,56,Illinois,Male,13
1166,56,Illinois,Male,13
1167,56,Illinois,Male,13
1168,56,Ohio,Male,35
1169,56,Michigan,Male,22
1170,56,Illinois,Male,13
1171,56,Pennsylvania,Male,38
1172,56,Indiana,Male,14
1173,56,Illinois,Male,13
1174,57,New York,Male,32
1175,57,Pennsylvania,Male,38
1176,57,Massachusetts,Male,21
1177,57,Massachusetts,Male,21
1178,57,New Jersey,Male,30
1179,57,Pennsylvania,Male,38
1180,57,California,Male,4
1181,57,Connecticut,Male,6
1182,57,Virginia,Male,46
1183,57,Texas,Other,43
1184,57,Massachusetts,Male,21
1185,57,Pennsylvania,Other,38
1186,57,Virginia,Male,46
1187,57,Vermont,Male,45
1188,57,New Jersey,Male,30
1189,57,Missouri,Male,25
1190,57,New Jersey,Male,30
1191,57,New Jersey,Male,30
1192,57,Illinois,Male,13
1193,57,Pennsylvania,Male,38
1194,57,New Jersey,Male,30
1195,57,Arizona,Male,2
1196,57,Pennsylvania,Other,38
1197,58,Minnesota,Male,23
1198,58,California,Male,4
1199,58,New York,Male,32
1200,58,California,Male,4
1201,58,Massachusetts,Male,21
1202,58,Illinois,Male,13
1203,58,New Jersey,Male,30
1204,58,Massachusetts,Male,21
1205,58,South Carolina,Male,40
1206,58,North Carolina,Male,33
1207,58,Massachusetts,Male,21
1208,58,Pennsylvania,Male,38
1209,58,New York,Male,32
1210,58,Massachusetts,Male,21
1211,58,North Carolina,Male,33
1212,58,Massachusetts,Male,21
1213,58,Washington,Male,47
1214,58,Massachusetts,Male,21
1215,58,Maine,Male,19
1216,58,Massachusetts,Male,21
1218,58,Massachusetts,Male,21
1219,59,Pennsylvania,Male,38
1220,59,California,Male,4
1221,59,New York,Male,32
1222,59,Illinois,Male,13
1223,59,Washington,Male,47
1224,59,South Carolina,Male,40
1225,59,Washington,Male,47
1226,59,California,Male,4
1227,59,Ohio,Male,35
1228,59,Georgia,Male,10
1229,59,Pennsylvania,Other,38
1230,59,California,Other,4
1231,59,Kentucky,Male,17
1232,59,Massachusetts,Male,21
1233,59,North Carolina,Male,33
1234,59,Indiana,Male,14
1235,59,Massachusetts,Male,21
1236,59,Michigan,Male,22
1237,59,California,Male,4
1238,59,Michigan,Other,22
1239,59,Illinois,Male,13
1240,59,California,Male,4
1241,60,Illinois,Other,13
1242,60,New York,Other,32
1243,60,Vermont,Other,45
1244,60,Ohio,Male,35
1245,60,Massachusetts,Male,21
1246,60,Illinois,Male,13
1247,60,Minnesota,Male,23
1248,60,Michigan,Male,22
1250,60,Illinois,Male,13
1251,60,Tennessee,Male,42
1252,60,Illinois,Male,13
1253,60,Rhode Island,Male,39
1254,60,Illinois,Male,13
1255,60,Missouri,Male,25
1256,60,Iowa,Male,15
1257,60,Iowa,Male,15
1258,61,Minnesota,Male,23
1259,61,Illinois,Male,13
1260,61,Indiana,Male,14
1261,61,Illinois,Male,13
1262,61,Minnesota,Male,23
1263,61,Ohio,Male,35
1264,61,Ohio,Male,35
1265,61,Vermont,Male,45
1266,61,Massachusetts,Male,21
1267,61,Nevada,Male,28
1268,61,Illinois,Male,13
1269,61,Illinois,Male,13
1270,61,Rhode Island,Male,39
1271,61,Massachusetts,Male,21
1272,61,Illinois,Male,13
1273,61,Illinois,Male,13
1274,61,Illinois,Male,13
1275,61,Tennessee,Male,42
1276,61,Iowa,Male,15
1277,61,Massachusetts,Male,21
1278,61,Massachusetts,Male,21
1279,61,Florida,Male,9
1280,61,Iowa,Male,15
1281,61,Idaho,Male,12
1282,62,New Hampshire,Male,29
1283,62,New York,Male,32
1284,62,Illinois,Male,13
1285,62,California,Male,4
1286,62,Massachusetts,Male,21
1287,62,New Jersey,Male,30
1288,62,Indiana,Male,14
1289,62,New York,Male,32
1290,62,Massachusetts,Male,21
1291,62,New Jersey,Male,30
1292,62,Massachusetts,Male,21
1293,62,Virginia,Male,46
1294,62,Ohio,Male,35
1295,62,Pennsylvania,Male,38
1296,62,Massachusetts,Male,21
1297,62,Massachusetts,Male,21
1298,62,Illinois,Male,13
1299,62,New York,Other,32
1300,62,Massachusetts,Male,21
1301,62,California,Male,4
1303,62,Minnesota,Male,23
1305,63,New York,Male,32
1306,63,California,Male,4
1307,63,Alabama,Male,0
1308,63,Michigan,Male,22
1309,63,Massachusetts,Male,21
1311,63,Indiana,Male,14
1313,63,Maryland,Male,20
1314,63,Nebraska,Male,27
1315,63,Maryland,Male,20
1316,63,California,Male,4
1317,63,Pennsylvania,Other,38
1318,63,Illinois,Male,13
1319,63,Georgia,Male,10
1320,63,Ohio,Male,35
1321,63,Ohio,Male,35
1322,63,Vermont,Male,45
1323,63,California,Male,4
1324,63,California,Male,4
1325,63,Ohio,Male,35
1326,64,New Jersey,Male,30
1327,64,Colorado,Male,5
1328,64,Ohio,Male,35
1329,64,Georgia,Male,10
1331,64,Indiana,Male,14
1332,64,New Jersey,Male,30
1333,64,Tennessee,Male,42
1334,64,California,Male,4
1335,64,Indiana,Male,14
1336,64,Ohio,Male,35
1337,64,District of Columbia,Male,8
1338,64,North Carolina,Male,33
1339,64,Ohio,Male,35
1340,64,Illinois,Male,13
1341,64,Idaho,Male,12
1342,64,Texas,Male,43
1343,64,Oregon,Male,37
1344,64,Connecticut,Male,6
1345,64,Alaska,Male,1
1346,64,Massachusetts,Male,21
1347,65,Delaware,Male,7
1348,65,Ohio,Male,35
1349,65,Minnesota,Male,23
1350,65,Colorado,Male,5
1351,65,Illinois,Male,13
1352,65,Illinois,Male,13
1353,65,Florida,Male,9
1354,65,Vermont,Other,45
1355,65,Massachusetts,Male,21
1356,65,New Mexico,Male,31
1357,65,Michigan,Male,22
1358,65,Missouri,Male,25
1359,65,Missouri,Male,25
1360,65,Missouri,Male,25
1361,65,Iowa,Male,15
1362,65,Iowa,Male,15
1363,65,California,Other,4
1364,65,Texas,Male,43
1365,65,Missouri,Other,25
1366,66,Washington,Male,47
1367,66,Idaho,Male,12
1368,66,Colorado,Other,5
1369,66,Pennsylvania,Male,38
1370,66,Massachusetts,Male,21
1371,66,Rhode Island,Male,39
1372,66,California,Male,4
1373,66,Illinois,Male,13
1374,66,Florida,Male,9
1375,66,New Jersey,Male,30
1377,66,Iowa,Male,15
1378,66,Massachusetts,Male,21
1379,66,Arizona,Other,2
1380,66,Florida,Male,9
1381,66,Ohio,Male,35
1382,66,Illinois,Male,13
1383,66,Michigan,Male,22
1384,66,Minnesota,Male,23
1385,66,Texas,Male,43
1386,66,Iowa,Male,15
1387,67,West Virginia,Male,48
1388,67,Connecticut,Other,6
1389,67,California,Male,4
1390,67,Florida,Male,9
1391,67,Illinois,Male,13
1392,67,Washington,Male,47
1393,67,Indiana,Other,14
1394,67,Michigan,Male,22
1395,67,Michigan,Male,22
1396,67,Pennsylvania,Male,38
1397,67,California,Male,4
1398,67,Minnesota,Male,23
1399,67,Rhode Island,Male,39
1400,67,Massachusetts,Male,21
1401,67,Illinois,Male,13
1402,67,Missouri,Male,25
1403,67,Ohio,Male,35
1404,67,California,Male,4
1405,67,Illinois,Male,13
1406,67,Michigan,Male,22
1407,67,Iowa,Male,15
1408,67,Michigan,Male,22
1409,67,Michigan,Male,22
1410,68,New York,Male,32
1411,68,Illinois,Male,13
1412,68,California,Male,4
1413,68,New Jersey,Other,30
1414,68,Michigan,Male,22
1415,68,Colorado,Male,5
1416,68,Pennsylvania,Male,38
1417,68,California,Male,4
1418,68,Pennsylvania,Male,38
1419,68,Alabama,Male,0
1420,68,Massachusetts,Male,21
1421,68,North Carolina,Male,33
1422,68,New York,Male,32
1423,68,New York,Other,32
1424,68,New York,Male,32
1425,68,Delaware,Male,7
1426,69,Illinois,Male,13
1427,69,Massachusetts,Male,21
1428,69,New York,Male,32
1429,69,Washington,Male,47
1430,69,Michigan,Male,22
1431,69,Ohio,Male,35
1432,69,New Hampshire,Male,29
1433,69,Massachusetts,Male,21
1434,69,Illinois,Male,13
1435,69,Massachusetts,Male,21
1436,69,Illinois,Male,13
1437,69,Vermont,Male,45
1438,69,Alabama,Male,0
1439,69,Massachusetts,Male,21
1440,69,Florida,Male,9
1441,69,Massachusetts,Male,21
1442,69,Rhode Island,Male,39
1443,69,Texas,Male,43
1444,69,Colorado,Male,5
1445,69,Massachusetts,Male,21
1446,69,Massachusetts,Male,21
1447,69,California,Male,4
1448,69,New York,Male,32
1449,70,Idaho,Male,12
1450,70,Massachusetts,Male,21
1451,70,Indiana,Male,14
1452,70,New York,Male,32
1453,70,Illinois,Male,13
1454,70,Colorado,Male,5
1455,70,New York,Male,32
1456,70,Massachusetts,Male,21
1457,70,Massachusetts,Male,21
1458,70,Massachusetts,Male,21
1459,70,Indiana,Male,14
1460,70,Minnesota,Male,23
1461,70,Maine,Other,19
1462,70,North Carolina,Male,33
1463,70,Texas,Male,43
1464,70,New Jersey,Other,30
1465,70,Michigan,Male,22
1466,70,Michigan,Male,22
1468,70,Alabama,Male,0
1469,70,New Jersey,Male,30
1470,70,California,Male,4
1471,70,Illinois,Male,13
1472,71,Illinois,Male,13
1473,71,Virginia,Male,46
1474,71,New York,Male,32
1475,71,California,Male,4
1476,71,California,Male,4
1477,71,New Jersey,Other,30
1478,71,Connecticut,Male,6
1479,71,New Jersey,Other,30
1480,71,New Jersey,Male,30
1481,71,California,Male,4
1482,71,New York,Male,32
1483,71,Pennsylvania,Other,38
1484,71,New Jersey,Male,30
1485,71,California,Male,4
1486,71,California,Male,4
1487,71,Michigan,Male,22
1488,71,Pennsylvania,Male,38
1489,71,North Carolina,Male,33
1490,71,Maine,Male,19
1491,71,New York,Male,32
1492,72,Delaware,Male,7
1493,72,New York,Male,32
1494,72,Massachusetts,Male,21
1495,72,Tennessee,Male,42
1496,72,Ohio,Male,35
1497,72,Ohio,Male,35
1498,72,Massachusetts,Male,21
1499,72,Florida,Male,9
1500,72,Illinois,Male,13
1501,72,South Dakota,Other,41
1502,72,Florida,Other,9
1503,72,South Dakota,Other,41
1504,72,Michigan,Other,22
1505,72,Illinois,Male,13
1506,72,Virginia,Male,46
1508,72,New York,Female,32
1509,72,Indiana,Male,14
1510,72,Utah,Male,44
1511,72,New York,Male,32
1512,73,Minnesota,Male,23
1513,73,Iowa,Male,15
1514,73,Massachusetts,Male,21
1515,73,Ohio,Male,35
1516,73,Michigan,Other,22
1517,73,Ohio,Male,35
1518,73,Massachusetts,Male,21
1519,73,Missouri,Male,25
1520,73,Pennsylvania,Other,38
1521,73,Illinois,Male,13
1522,73,Iowa,Male,15
1524,73,Pennsylvania,Male,38
1525,73,Illinois,Male,13
1526,73,Florida,Male,9
1527,73,Massachusetts,Male,21
1528,73,Iowa,Male,15
1529,73,Rhode Island,Male,39
1530,73,Vermont,Other,45
1531,73,Pennsylvania,Male,38
1532,73,Florida,Male,9
1533,73,Florida,Male,9
1534,74,New York,Male,32
1535,74,Wisconsin,Male,49
1536,74,New Jersey,Male,30
1537,74,Nevada,Male,28
1538,74,California,Male,4
1539,74,Missouri,Male,25
1540,74,Colorado,Male,5
1541,74,North Carolina,Male,33
1542,74,Connecticut,Male,6
1543,74,Florida,Male,9
1544,74,Massachusetts,Male,21
1545,74,Vermont,Male,45
1546,74,Vermont,Male,45
1547,74,Massachusetts,Male,21
1548,74,Massachusetts,Male,21
1549,74,Massachusetts,Male,21
1550,74,Minnesota,Male,23
1551,74,Massachusetts,Male,21
1552,74,Pennsylvania,Male,38
1553,74,New Jersey,Other,30
1554,74,California,Male,4
1555,75,Minnesota,Male,23
1556,75,Alaska,Male,1
1557,75,New Hampshire,Male,29
1558,75,Colorado,Male,5
1559,75,New Jersey,Male,30
1560,75,New York,Male,32
1561,75,Massachusetts,Male,21
1562,75,New Hampshire,Male,29
1563,75,Ohio,Male,35
1564,75,Massachusetts,Male,21
1565,75,Massachusetts,Male,21
1566,75,Connecticut,Male,6
1567,75,Massachusetts,Male,21
1568,75,Massachusetts,Male,21
1569,75,Georgia,Male,10
1570,76,Tennessee,Male,42
1571,76,Florida,Male,9
1572,76,Illinois,Male,13
1573,76,Texas,Other,43
1574,76,California,Other,4
1575,76,Minnesota,Male,23
1576,76,Massachusetts,Male,21
1577,76,Texas,Other,43
1578,76,Montana,Male,26
1579,76,Virginia,Male,46
1580,76,Alabama,Male,0
1581,76,Illinois,Male,13
1582,76,Texas,Male,43
1583,76,New Jersey,Male,30
1584,76,Washington,Male,47
1585,76,Missouri,Male,25
1586,76,New York,Male,32
1587,76,New York,Male,32
1588,76,Minnesota,Male,23
1589,76,Virginia,Male,46
1590,76,Iowa,Male,15
1591,76,Massachusetts,Male,21
1592,76,Illinois,Male,13
1593,77,Delaware,Male,7
1594,77,Illinois,Male,13
1595,77,Ohio,Male,35
1596,77,Minnesota,Male,23
1597,77,California,Male,4
1598,77,Minnesota,Male,23
1599,77,Illinois,Male,13
1600,77,New Jersey,Male,30
1601,77,Illinois,Male,13
1602,77,Massachusetts,Male,21
1603,77,Massachusetts,Male,21
1604,77,Illinois,Male,13
1605,77,Illinois,Other,13
1606,77,New York,Male,32
1607,77,Minnesota,Male,23
1608,77,Ohio,Male,35
1609,77,Iowa,Male,15
1610,77,Illinois,Male,13
1611,77,Virginia,Other,46
1612,77,Illinois,Male,13
1613,77,Indiana,Other,14
1614,78,Texas,Other,43
1615,78,Illinois,Male,13
1616,78,Iowa,Male,15
1617,78,Illinois,Male,13
1618,78,Florida,Male,9
1619,78,Massachusetts,Male,21
1620,78,California,Male,4
1621,78,California,Male,4
1622,78,Massachusetts,Male,21
1623,78,Massachusetts,Male,21
1624,78,California,Other,4
1625,78,Arizona,Male,2
1626,78,Missouri,Male,25
1627,78,California,Male,4
1628,78,Illinois,Male,13
1629,78,California,Male,4
1630,78,California,Male,4
1631,78,California,Male,4
1632,78,Wisconsin,Male,49
1633,78,California,Male,4
1634,78,California,Male,4
1635,79,Colorado,Other,5
1636,79,Pennsylvania,Male,38
1639,79,Idaho,Male,12
1640,79,Illinois,Male,13
1643,79,Tennessee,Male,42
1644,79,Texas,Male,43
1645,79,Minnesota,Male,23
1646,79,Massachusetts,Male,21
1647,79,Wisconsin,Male,49
1648,79,Massachusetts,Male,21
1649,79,Massachusetts,Male,21
1650,79,Michigan,Other,22
1651,79,Florida,Male,9
1652,79,Massachusetts,Male,21
1653,79,Michigan,Male,22
1654,79,Massachusetts,Male,21
1655,79,Pennsylvania,Male,38
1656,79,California,Male,4
1658,80,Idaho,Male,12
1659,80,California,Male,4
1660,80,Texas,Male,43
1662,80,Massachusetts,Male,21
1663,80,New York,Male,32
1664,80,Colorado,Male,5
1665,80,Minnesota,Male,23
1666,80,Massachusetts,Male,21
1667,80,Ohio,Male,35
1668,80,Vermont,Male,45
1669,80,Massachusetts,Male,21
1670,80,Rhode Island,Male,39
1671,80,Florida,Male,9
1672,80,New York,Male,32
1673,80,Florida,Male,9
1674,80,New York,Male,32
1675,80,Iowa,Male,15
1676,80,District of Columbia,Male,8
1677,80,Massachusetts,Male,21
1679,80,Iowa,Male,15
1680,81,Massachusetts,Male,21
1681,81,Georgia,Male,10
1682,81,Virginia,Male,46
1683,81,New York,Male,32
1684,81,Massachusetts,Male,21
1685,81,New Hampshire,Male,29
1687,81,New Jersey,Male,30
1688,81,New Hampshire,Male,29
1689,81,Iowa,Male,15
1690,81,New Hampshire,Male,29
1691,81,Massachusetts,Male,21
1692,81,Michigan,Male,22
1693,81,California,Male,4
1694,81,Illinois,Male,13
1695,81,Illinois,Male,13
1696,81,Virginia,Male,46
1697,81,Tennessee,Male,42
1698,81,New York,Male,32
1699,81,Ohio,Male,35
1700,81,Illinois,Male,13
1701,82,Georgia,Male,10
1702,82,Michigan,Male,22
1703,82,Connecticut,Male,6
1704,82,Pennsylvania,Other,38
1705,82,Idaho,Male,12
1706,82,Maryland,Male,20
1707,82,Minnesota,Male,23
1708,82,Ohio,Male,35
1709,82,Massachusetts,Male,21
1710,82,New Jersey,Male,30
1712,82,Ohio,Male,35
1713,82,Maine,Male,19
1714,82,Massachusetts,Male,21
1715,82,Massachusetts,Male,21
1716,82,Ohio,Male,35
1717,82,Illinois,Male,13
1718,82,Rhode Island,Male,39
1719,82,Massachusetts,Male,21
1720,82,Massachusetts,Male,21
1721,82,Iowa,Male,15
1722,83,Texas,Male,43
1723,83,Massachusetts,Male,21
1724,83,Massachusetts,Male,21
1725,83,Rhode Island,Male,39
1726,83,Minnesota,Male,23
1727,83,Massachusetts,Male,21
1728,83,Colorado,Male,5
1729,83,Illinois,Male,13
1730,83,Oregon,Male,37
1731,83,California,Male,4
1732,83,Ohio,Male,35
1733,83,Maryland,Male,20
1734,83,Illinois,Male,13
1735,83,Iowa,Male,15
1736,83,Vermont,Male,45
1737,83,Illinois,Male,13
1738,83,Illinois,Male,13
1740,83,Iowa,Male,15
1742,83,New York,Male,32
1743,83,Massachusetts,Male,21
1744,84,Arizona,Male,2
1745,84,Illinois,Male,13
1746,84,Ohio,Male,35
1747,84,California,Other,4
1748,84,New York,Male,32
1749,84,North Carolina,Male,33
1750,84,New Jersey,Male,30
1751,84,New Jersey,Other,30
1752,84,Texas,Other,43
1753,84,Tennessee,Male,42
1754,84,Massachusetts,Male,21
1755,84,California,Male,4
1756,84,Michigan,Male,22
1757,84,New Jersey,Other,30
1758,84,Massachusetts,Male,21
1759,84,New Mexico,Male,31
1760,84,Illinois,Other,13
1761,84,California,Male,4
1762,84,Kentucky,Male,17
1763,85,Minnesota,Male,23
1764,85,Texas,Male,43
1765,85,New Jersey,Male,30
1766,85,Massachusetts,Male,21
1767,85,Massachusetts,Male,21
1768,85,Rhode Island,Male,39
1769,85,Massachusetts,Male,21
1770,85,California,Male,4
1771,85,Illinois,Male,13
1772,85,Massachusetts,Other,21
1774,85,Massachusetts,Male,21
1775,85,Rhode Island,Male,39
1776,85,Illinois,Male,13
1777,85,New Mexico,Male,31
1778,85,New York,Male,32
1779,85,Florida,Male,9
1780,85,District of Columbia,Male,8
1781,85,Illinois,Male,13
1782,85,Illinois,Male,13
1783,85,Iowa,Male,15
1784,85,Iowa,Male,15
1785,86,Missouri,Female,25
1786,86,New York,Male,32
1787,86,New York,Male,32
1788,86,Texas,Male,43
1789,86,Wisconsin,Male,49
1790,86,North Carolina,Male,33
1791,86,Tennessee,Male,42
1792,86,Massachusetts,Male,21
1793,86,California,Male,4
1794,86,Ohio,Male,35
1795,86,Iowa,Male,15
1796,86,Illinois,Male,13
1797,86,Massachusetts,Male,21
1798,86,Rhode Island,Male,39
1799,86,Texas,Male,43
1800,86,Massachusetts,Male,21
1801,86,Florida,Male,9
1802,86,Iowa,Male,15
1803,87,California,Male,4
1804,87,California,Male,4
1805,87,Pennsylvania,Other,38
1806,87,Minnesota,Male,23
1807,87,Indiana,Male,14
1808,87,Massachusetts,Male,21
1809,87,New Jersey,Male,30
1810,87,Massachusetts,Male,21
1811,87,Ohio,Male,35
1814,87,Illinois,Male,13
1815,87,Massachusetts,Male,21
1817,87,Ohio,Male,35
1818,87,Florida,Male,9
1819,87,Oregon,Male,37
1820,87,California,Male,4
1821,87,New York,Male,32
1822,87,California,Male,4
1824,88,Illinois,Other,13
1825,88,Idaho,Other,12
1826,88,Florida,Male,9
1827,88,Michigan,Male,22
1828,88,Ohio,Other,35
1829,88,New Jersey,Male,30
1830,88,New Jersey,Male,30
1831,88,California,Male,4
1832,88,Utah,Male,44
1833,88,California,Other,4
1834,88,Florida,Male,9
1835,88,Texas,Male,43
1836,88,New York,Male,32
1837,88,Connecticut,Male,6
1838,89,Massachusetts,Male,21
1839,89,Massachusetts,Male,21
1840,89,Massachusetts,Male,21
1841,89,Michigan,Male,22
1842,89,North Carolina,Male,33
1843,89,Minnesota,Male,23
1844,89,Idaho,Male,12
1845,89,Rhode Island,Male,39
1846,89,Massachusetts,Male,21
1847,89,California,Male,4
1848,89,Missouri,Male,25
1849,89,Nevada,Male,28
1850,89,Georgia,Male,10
1851,89,Vermont,Male,45
1852,89,Rhode Island,Male,39
1853,89,Illinois,Male,13
1854,89,Washington,Male,47
1855,89,Ohio,Male,35
1856,89,Wisconsin,Male,49
1857,90,Texas,Male,43
1858,90,Connecticut,Male,6
1860,90,New York,Male,32
1861,90,New York,Male,32
1862,90,New Jersey,Other,30
1864,90,Tennessee,Male,42
1865,90,Georgia,Male,10
1866,90,Colorado,Other,5
1867,90,California,Other,4
1868,90,Georgia,Male,10
1869,90,New York,Other,32
1870,90,California,Male,4
1871,90,Indiana,Male,14
1872,90,California,Male,4
1874,91,Minnesota,Male,23
1875,91,Wyoming,Male,50
1876,91,Georgia,Male,10
1878,91,Pennsylvania,Male,38
1879,91,Idaho,Male,12
1881,91,Indiana,Male,14
1882,91,Colorado,Other,5
1883,91,California,Other,4
1884,91,Oregon,Male,37
1885,91,Tennessee,Male,42
1886,91,Texas,Male,43
1887,91,Illinois,Male,13
1888,91,Pennsylvania,Other,38
1889,91,Oregon,Male,37
1890,91,Idaho,Male,12
1891,91,Illinois,Other,13
1892,91,Massachusetts,Male,21
1894,92,New Jersey,Male,30
1895,92,Tennessee,Other,42
1896,92,Washington,Male,47
1897,92,Minnesota,Male,23
1898,92,Pennsylvania,Male,38
1899,92,Massachusetts,Male,21
1900,92,Massachusetts,Male,21
1901,92,District of Columbia,Male,8
1902,92,Ohio,Male,35
1903,92,Massachusetts,Male,21
1904,92,Massachusetts,Male,21
1905,92,Arizona,Other,2
1906,92,Illinois,Male,13
1908,92,Rhode Island,Male,39
1909,92,Massachusetts,Male,21
1910,92,Illinois,Male,13
1911,92,Massachusetts,Male,21
1912,92,Florida,Male,9
1913,92,Ohio,Male,35
1914,92,New York,Male,32
1915,93,Idaho,Male,12
1916,93,Rhode Island,Male,39
1918,93,Tennessee,Male,42
1919,93,Illinois,Male,13
1920,93,Pennsylvania,Other,38
1921,93,California,Male,4
1922,93,Connecticut,Male,6
1923,93,Michigan,Male,22
1925,93,Colorado,Male,5
1927,93,Florida,Male,9
1928,93,Texas,Male,43
1929,93,New York,Male,32
1930,93,Virginia,Male,46
1932,93,Minnesota,Male,23
1933,93,New York,Male,32
1934,93,Texas,Male,43
1935,93,Colorado,Male,5
1936,94,Delaware,Male,7
1937,94,Oregon,Male,37
1938,94,Ohio,Male,35
1939,94,Massachusetts,Male,21
1941,94,Louisiana,Male,18
1942,94,Mississippi,Male,24
1943,94,Idaho,Male,12
1944,94,Texas,Male,43
1945,94,California,Male,4
1946,94,Louisiana,Male,18
1947,94,Ohio,Male,35
1948,94,Texas,Male,43
1949,94,Massachusetts,Male,21
1950,94,Georgia,Male,10
1951,94,Louisiana,Other,18
1952,94,California,Other,4
1953,94,Pennsylvania,Male,38
1954,94,Massachusetts,Male,21
1955,94,Pennsylvania,Male,38
1956,95,California,Male,4
1957,95,Minnesota,Male,23
1958,95,Pennsylvania,Male,38
1959,95,Washington,Male,47
1960,95,South Dakota,Male,41
1961,95,Pennsylvania,Male,38
1962,95,Michigan,Male,22
1963,95,California,Male,4
1964,95,North Carolina,Male,33
1965,95,Massachusetts,Male,21
1967,95,Connecticut,Male,6
1968,95,Illinois,Male,13
1969,95,Michigan,Male,22
1970,95,Michigan,Male,22
1971,95,South Carolina,Male,40
1972,95,Michigan,Male,22
1973,95,Iowa,Male,15
1974,95,Tennessee,Male,42
1975,95,Massachusetts,Male,21
1976,95,Ohio,Male,35
1977,95,Minnesota,Male,23
1978,95,Ohio,Male,35
1979,95,Michigan,Male,22
1980,96,Massachusetts,Male,21
1981,96,Michigan,Male,22
1982,96,New York,Male,32
1983,96,Illinois,Male,13
1984,96,Georgia,Male,10
1985,96,Florida,Other,9
1986,96,California,Other,4
1987,96,Wisconsin,Other,49
1988,96,Missouri,Male,25
1989,96,Indiana,Male,14
1990,96,New York,Male,32
1991,96,Pennsylvania,Male,38
1992,96,Massachusetts,Male,21
1994,96,New Mexico,Male,31
1995,96,Tennessee,Male,42
1996,96,Tennessee,Male,42
1997,96,Florida,Male,9
1998,96,West Virginia,Male,48
1999,96,Indiana,Male,14
2000,96,New Hampshire,Male,29
